CustomerID	WorkOrderID	VehicleID	OrderDate	OrderServiceType	OrderIssueDesc	OrderParts	OrderPartsCost	OrderPartsMarkup	OrderHoursSpent	OrderShopRate	OrderPartsEstimate	OrderHoursEstimate	OrderWhichVehicle	OrderResolution	OrderDiscounts	MilesOnVehicle
739	2180	1100	11/5/2023	Exhaust/Emissions	Generic Exhaust/Emissions entry.	Generic Exhaust/Emissions entry.	148.6	40.49%	4.6	120	163.46	5.1	Blake's Van	Exhaust/Emissions service completed successfully.	29.56	63482
739	2181	1101	4/12/2025	Pre-Purchase Inspection	Generic Pre-Purchase Inspection entry.	Generic Pre-Purchase Inspection entry.	200.7	43.13%	1.3	120	220.77	1.8	Blake's Truck	Pre-Purchase Inspection service completed successfully.	5.83	67421
739	2182	1101	7/29/2024	Glass/Windshield	Generic Glass/Windshield entry.	Generic Glass/Windshield entry.	312.66	29.10%	3.5	120	343.93	4	Blake's Truck	Glass/Windshield service completed successfully.	24.77	68746
739	2183	1101	2/13/2025	Body/Paint	Generic Body/Paint entry.	Generic Body/Paint entry.	418.45	43.06%	4.4	120	460.3	4.9	Blake's Truck	Body/Paint service completed successfully.	21.06	71231
740	2184	1102	6/10/2024	Roadside Assistance	Generic Roadside Assistance entry.	Generic Roadside Assistance entry.	115.27	46.97%	3.6	120	126.8	4.1	Sarah's Car	Roadside Assistance service completed successfully.	23.34	45499
740	2185	1102	12/30/2023	Interior/Upholstery	Generic Interior/Upholstery entry.	Generic Interior/Upholstery entry.	99.01	28.36%	2.3	120	108.91	2.8	Sarah's Car	Interior/Upholstery service completed successfully.	25.68	46226
740	2186	1102	4/11/2024	Battery/Electrical	Interior lights flicker when driving over rough roads.	12V AGM battery and terminal kit	310.2	41.42%	2.7	120	341.22	3.2	Sarah's Car	Battery/Electrical service completed successfully.	17.33	48193
740	2187	1103	3/7/2024	Exhaust/Emissions	Generic Exhaust/Emissions entry.	Generic Exhaust/Emissions entry.	334.71	49.40%	1.4	120	368.18	1.9	Sarah's Truck	Exhaust/Emissions service completed successfully.	12.63	79167
741	2188	1104	1/20/2024	Miscellaneous/Other	Generic Miscellaneous/Other entry.	Generic Miscellaneous/Other entry.	428.43	51.26%	1.1	120	471.27	1.6	Rebecca's Van	Miscellaneous/Other service completed successfully.	15.16	57591
742	2189	1105	8/10/2023	Safety	Seatbelt buckle occasionally fails to lock.	Brake sensor harness and warning light tool	251.1	33.85%	2.7	120	276.21	3.2	Kristen's Car	Safety service completed successfully.	7.08	20338
742	2190	1105	11/25/2024	Battery/Electrical	Interior lights flicker when driving over rough roads.	OEM fuse pack and battery sensor module	459.66	36.26%	2.9	120	505.63	3.4	Kristen's Car	Battery/Electrical service completed successfully.	29.43	22889
742	2191	1105	12/29/2023	Diagnostics	Check engine light illuminated after recent fill-up.	Sensor probe set and voltage diagnostics tools	363.43	37.28%	2.6	120	399.77	3.1	Kristen's Car	Diagnostics service completed successfully.	16.57	23627
743	2192	1106	4/27/2024	Seasonal Prep	Generic Seasonal Prep entry.	Generic Seasonal Prep entry.	426.42	32.83%	3.2	120	469.06	3.7	Barbara's Van	Seasonal Prep service completed successfully.	18.61	22464
743	2193	1106	2/10/2024	Miscellaneous/Other	Generic Miscellaneous/Other entry.	Generic Miscellaneous/Other entry.	178.06	28.65%	2.5	120	195.87	3	Barbara's Van	Miscellaneous/Other service completed successfully.	21.58	24543
743	2194	1106	6/22/2025	Interior/Upholstery	Generic Interior/Upholstery entry.	Generic Interior/Upholstery entry.	449.27	47.43%	1.5	120	494.2	2	Barbara's Van	Interior/Upholstery service completed successfully.	23.33	26363
744	2195	1107	6/21/2025	Fleet Services	Corporate van requires oil change and tire rotation.	"Oil, filter, rotation pack and maintenance checklist"	66.81	50.71%	4.8	120	73.49	5.3	Keith's Car	Fleet Services service completed successfully.	14.7	42983
744	2196	1108	6/12/2024	Pre-Purchase Inspection	Generic Pre-Purchase Inspection entry.	Generic Pre-Purchase Inspection entry.	235.1	43.62%	2.1	120	258.61	2.6	Keith's Car	Pre-Purchase Inspection service completed successfully.	19.19	30641
744	2197	1108	5/23/2025	Tires	Generic Tires entry.	Generic Tires entry.	337.84	35.59%	3.1	120	371.62	3.6	Keith's Car	Tires service completed successfully.	13.69	32298
745	2198	1109	12/6/2024	Interior/Upholstery	Generic Interior/Upholstery entry.	Generic Interior/Upholstery entry.	92.87	38.57%	2.5	120	102.16	3	Brian's Van	Interior/Upholstery service completed successfully.	6.46	73997
745	2199	1109	3/28/2025	Performance Upgrades	Generic Performance Upgrades entry.	Generic Performance Upgrades entry.	329.35	44.26%	4.9	120	362.29	5.4	Brian's Van	Performance Upgrades service completed successfully.	25.53	74666
745	2200	1109	8/12/2023	Brakes	Brake pedal feels soft; stopping distance increased.	Ceramic brake pad kit and caliper brackets	250.41	31.04%	1.6	120	275.45	2.1	Brian's Van	Brakes service completed successfully.	17.41	77029
746	2201	1110	10/15/2023	Pre-Purchase Inspection	Generic Pre-Purchase Inspection entry.	Generic Pre-Purchase Inspection entry.	468.54	50.74%	2.4	120	515.39	2.9	Alejandro's Car	Pre-Purchase Inspection service completed successfully.	4.66	75880
746	2202	1110	5/24/2025	Exhaust/Emissions	Generic Exhaust/Emissions entry.	Generic Exhaust/Emissions entry.	412.56	36.54%	2.2	120	453.82	2.7	Alejandro's Car	Exhaust/Emissions service completed successfully.	1.32	78264
747	2203	1111	12/10/2024	Brakes	Brake pedal feels soft; stopping distance increased.	Brand XYZ brake pads and OEM rotors	373.03	48.94%	3.6	120	410.33	4.1	Alan's Van	Brakes service completed successfully.	21.9	29861
748	2204	1112	3/8/2024	Oil/Fluid	Transmission fluid shows signs of contamination.	Coolant flush system and antifreeze pack	173.16	39.61%	2	120	190.48	2.5	Tyler's Truck	Oil/Fluid service completed successfully.	6.44	68289
748	2205	1112	1/29/2024	Fleet Services	Corporate van requires oil change and tire rotation.	Fleet fluid replacement and standard brake pads	421.37	34.92%	1.7	120	463.51	2.2	Tyler's Truck	Fleet Services service completed successfully.	21.4	71180
748	2206	1112	10/13/2024	Repair	Rear window motor not functioning properly.	OEM seals and interior leak test kit	55.47	26.23%	4.9	120	61.02	5.4	Tyler's Truck	Repair service completed successfully.	22.93	72753
749	2207	1113	5/10/2024	Pre-Purchase Inspection	Generic Pre-Purchase Inspection entry.	Generic Pre-Purchase Inspection entry.	172.24	52.91%	3.5	120	189.46	4	Daniel's Truck	Pre-Purchase Inspection service completed successfully.	25.76	60656
750	2208	1114	5/15/2025	Suspension/Steering	Steering wheel vibrates at highway speeds.	Strut assembly and control arm kit	136.28	33.94%	4.7	120	149.91	5.2	Kevin's Van	Suspension/Steering service completed successfully.	15.95	57626
750	2209	1114	1/18/2024	Custom/Accessory Install	Generic Custom/Accessory Install entry.	Generic Custom/Accessory Install entry.	418.14	52.90%	1.7	120	459.95	2.2	Kevin's Van	Custom/Accessory Install service completed successfully.	28.04	59641
751	2210	1115	7/11/2025	Pre-Purchase Inspection	Generic Pre-Purchase Inspection entry.	Generic Pre-Purchase Inspection entry.	240.39	51.05%	3.2	120	264.43	3.7	Jessica's Van	Pre-Purchase Inspection service completed successfully.	21.35	36539
751	2211	1115	2/2/2025	Safety	Customer concerned about recall on ABS system.	Brake sensor harness and warning light tool	137.78	50.93%	3.1	120	151.56	3.6	Jessica's Van	Safety service completed successfully.	17.33	37364
751	2212	1116	3/9/2025	Pre-Purchase Inspection	Generic Pre-Purchase Inspection entry.	Generic Pre-Purchase Inspection entry.	374.29	42.13%	3.8	120	411.72	4.3	Jessica's Car	Pre-Purchase Inspection service completed successfully.	23.38	77524
751	2213	1116	1/22/2025	Oil/Fluid	Transmission fluid shows signs of contamination.	5W-30 synthetic oil and OEM filter kit	434.84	35.23%	4.6	120	478.32	5.1	Jessica's Car	Oil/Fluid service completed successfully.	28.55	79288
751	2214	1116	9/4/2023	Exhaust/Emissions	Generic Exhaust/Emissions entry.	Generic Exhaust/Emissions entry.	425.07	48.98%	3.9	120	467.58	4.4	Jessica's Car	Exhaust/Emissions service completed successfully.	15.35	81306
752	2215	1117	11/1/2023	Tires	Generic Tires entry.	Generic Tires entry.	399.26	48.42%	2.1	120	439.19	2.6	Tammy's Truck	Tires service completed successfully.	20.18	60474
753	2216	1118	7/26/2023	Battery/Electrical	Car fails to start intermittently; suspected battery issue.	12V AGM battery and terminal kit	69.44	27.55%	3.1	120	76.38	3.6	Catherine's Van	Battery/Electrical service completed successfully.	0.53	65717
753	2217	1118	7/27/2023	Battery/Electrical	Car fails to start intermittently; suspected battery issue.	OEM fuse pack and battery sensor module	314.14	32.87%	3.9	120	345.55	4.4	Catherine's Van	Battery/Electrical service completed successfully.	16.73	67286
753	2218	1119	1/5/2025	Pre-Purchase Inspection	Generic Pre-Purchase Inspection entry.	Generic Pre-Purchase Inspection entry.	322.13	56.28%	4.6	120	354.34	5.1	Catherine's Car	Pre-Purchase Inspection service completed successfully.	17.6	68957
753	2219	1119	9/8/2024	Maintenance	Generic Maintenance entry.	Generic Maintenance entry.	84.1	41.26%	1.1	120	92.51	1.6	Catherine's Car	Maintenance service completed successfully.	13.5	70044
754	2220	1120	2/10/2024	Roadside Assistance	Generic Roadside Assistance entry.	Generic Roadside Assistance entry.	441.59	55.67%	4.5	120	485.75	5	Mary's Van	Roadside Assistance service completed successfully.	15.85	79130
754	2221	1120	2/23/2024	Repair	Exhaust pipe rusted through; needs replacement.	Replacement exhaust pipe and hangers	362.21	47.63%	3.9	120	398.43	4.4	Mary's Van	Repair service completed successfully.	24.89	80828
754	2222	1120	4/24/2025	Battery/Electrical	Electrical system reset on its own while parked.	Starter relay and alternator belt	208.7	27.84%	3.1	120	229.57	3.6	Mary's Van	Battery/Electrical service completed successfully.	23.63	83626
754	2223	1121	8/20/2023	Pre-Purchase Inspection	Generic Pre-Purchase Inspection entry.	Generic Pre-Purchase Inspection entry.	271.45	42.81%	3.9	120	298.6	4.4	Mary's Car	Pre-Purchase Inspection service completed successfully.	25.59	43847
754	2224	1121	2/11/2024	Oil/Fluid	Coolant levels dropping faster than expected.	5W-30 synthetic oil and OEM filter kit	290.56	52.17%	4.5	120	319.62	5	Mary's Car	Oil/Fluid service completed successfully.	21.24	45984
755	2225	1122	8/30/2024	Suspension/Steering	Steering wheel vibrates at highway speeds.	Strut assembly and control arm kit	231.92	54.56%	1.2	120	255.11	1.7	Jonathan's Van	Suspension/Steering service completed successfully.	15.78	61635
756	2226	1123	4/25/2024	Suspension/Steering	Steering wheel vibrates at highway speeds.	Strut assembly and control arm kit	456.79	40.30%	1.1	120	502.47	1.6	Michael's Car	Suspension/Steering service completed successfully.	4.06	70639
757	2227	1124	8/8/2023	Repair	Rear window motor not functioning properly.	OEM seals and interior leak test kit	364.58	47.16%	4.9	120	401.04	5.4	Colin's Van	Repair service completed successfully.	4.26	53220
757	2228	1124	2/16/2025	Miscellaneous/Other	Generic Miscellaneous/Other entry.	Generic Miscellaneous/Other entry.	72.22	47.15%	2.8	120	79.44	3.3	Colin's Van	Miscellaneous/Other service completed successfully.	8.85	54051
757	2229	1124	8/17/2024	Suspension/Steering	Steering wheel vibrates at highway speeds.	Tie rod ends and sway bar link replacements	271.7	40.58%	1.7	120	298.87	2.2	Colin's Van	Suspension/Steering service completed successfully.	28.18	56005
757	2230	1125	2/25/2025	Suspension/Steering	Steering wheel vibrates at highway speeds.	Shock absorber kit and alignment tools	361.38	28.66%	3.6	120	397.52	4.1	Colin's Car	Suspension/Steering service completed successfully.	0.21	69862
758	2231	1126	8/14/2024	Brakes	Grinding sound noticed when slowing down from high speeds.	Two-piece rotors and high-performance brake fluid	370.09	43.27%	1.2	120	407.1	1.7	Michael's Truck	Brakes service completed successfully.	22.04	36391
758	2232	1126	3/8/2024	Maintenance	Generic Maintenance entry.	Generic Maintenance entry.	113.4	47.14%	1.8	120	124.74	2.3	Michael's Truck	Maintenance service completed successfully.	6.56	36989
758	2233	1126	8/26/2023	Tires	Generic Tires entry.	Generic Tires entry.	300.52	57.95%	1.4	120	330.57	1.9	Michael's Truck	Tires service completed successfully.	8.95	39602
758	2234	1127	6/24/2024	Glass/Windshield	Generic Glass/Windshield entry.	Generic Glass/Windshield entry.	288.7	52.66%	3.2	120	317.57	3.7	Michael's Truck	Glass/Windshield service completed successfully.	3.84	26558
758	2235	1127	4/29/2025	Suspension/Steering	Steering wheel vibrates at highway speeds.	Shock absorber kit and alignment tools	167.65	30.98%	1.6	120	184.42	2.1	Michael's Truck	Suspension/Steering service completed successfully.	18.44	27417
759	2236	1128	3/13/2024	Suspension/Steering	Steering wheel vibrates at highway speeds.	Strut assembly and control arm kit	137.16	49.85%	1.6	120	150.88	2.1	Daniel's Truck	Suspension/Steering service completed successfully.	2.82	64011
760	2237	1129	3/2/2025	Battery/Electrical	Interior lights flicker when driving over rough roads.	Starter relay and alternator belt	169.63	57.97%	4.5	120	186.59	5	Jessica's Car	Battery/Electrical service completed successfully.	3.33	72018
761	2238	1130	5/31/2025	Fleet Services	Quarterly fleet maintenance scheduled for company vehicle.	Fleet fluid replacement and standard brake pads	397.31	48.20%	2	120	437.04	2.5	Allison's Van	Fleet Services service completed successfully.	24.39	12761
761	2239	1130	4/23/2025	Interior/Upholstery	Generic Interior/Upholstery entry.	Generic Interior/Upholstery entry.	167.66	31.55%	1.3	120	184.43	1.8	Allison's Van	Interior/Upholstery service completed successfully.	24.83	14247
761	2240	1130	1/10/2024	Battery/Electrical	Car fails to start intermittently; suspected battery issue.	OEM fuse pack and battery sensor module	407.05	28.00%	2.9	120	447.76	3.4	Allison's Van	Battery/Electrical service completed successfully.	8.45	16554
762	2241	1131	4/27/2025	Brakes	Brake pedal feels soft; stopping distance increased.	Two-piece rotors and high-performance brake fluid	487.84	40.54%	4.8	120	536.62	5.3	Matthew's Truck	Brakes service completed successfully.	1.99	61650
763	2242	1132	2/9/2024	Glass/Windshield	Generic Glass/Windshield entry.	Generic Glass/Windshield entry.	197.48	50.65%	1.9	120	217.23	2.4	Brandon's Car	Glass/Windshield service completed successfully.	10.94	62686
763	2243	1133	9/22/2023	Suspension/Steering	Vehicle leans to one side when turning.	Shock absorber kit and alignment tools	471.72	41.86%	2.5	120	518.89	3	Brandon's Van	Suspension/Steering service completed successfully.	26.91	28220
763	2244	1133	7/9/2025	Maintenance	Generic Maintenance entry.	Generic Maintenance entry.	465.56	26.05%	2.8	120	512.12	3.3	Brandon's Van	Maintenance service completed successfully.	2.7	31148
764	2245	1134	10/24/2023	Body/Paint	Generic Body/Paint entry.	Generic Body/Paint entry.	495.12	57.04%	1.8	120	544.63	2.3	Jennifer's Truck	Body/Paint service completed successfully.	7.15	62646
764	2246	1134	4/13/2024	Diagnostics	Customer noticed sluggish acceleration and increased fuel usage.	OBD-II scanner and engine compression test kit	230.63	30.37%	2.5	120	253.69	3	Jennifer's Truck	Diagnostics service completed successfully.	2.82	63358
765	2247	1135	8/28/2023	Pre-Purchase Inspection	Generic Pre-Purchase Inspection entry.	Generic Pre-Purchase Inspection entry.	132.44	52.13%	1.3	120	145.68	1.8	Tammy's Truck	Pre-Purchase Inspection service completed successfully.	9.24	34753
766	2248	1136	5/27/2025	Performance Upgrades	Generic Performance Upgrades entry.	Generic Performance Upgrades entry.	454.45	50.22%	2.9	120	499.9	3.4	Krista's Car	Performance Upgrades service completed successfully.	3.91	57148
766	2249	1136	7/3/2024	Battery/Electrical	Interior lights flicker when driving over rough roads.	OEM fuse pack and battery sensor module	237.82	25.34%	1.7	120	261.6	2.2	Krista's Car	Battery/Electrical service completed successfully.	9.62	58900
767	2250	1137	3/24/2025	Pre-Purchase Inspection	Generic Pre-Purchase Inspection entry.	Generic Pre-Purchase Inspection entry.	103.7	42.42%	1.9	120	114.07	2.4	Julie's Van	Pre-Purchase Inspection service completed successfully.	22.33	15631
767	2251	1137	1/9/2025	Pre-Purchase Inspection	Generic Pre-Purchase Inspection entry.	Generic Pre-Purchase Inspection entry.	374.4	48.76%	1.8	120	411.84	2.3	Julie's Van	Pre-Purchase Inspection service completed successfully.	15.59	17078
767	2252	1137	1/29/2024	Glass/Windshield	Generic Glass/Windshield entry.	Generic Glass/Windshield entry.	319.84	54.85%	4.2	120	351.82	4.7	Julie's Van	Glass/Windshield service completed successfully.	14.19	18449
768	2253	1138	7/24/2023	Brakes	Brake pedal feels soft; stopping distance increased.	Two-piece rotors and high-performance brake fluid	140	34.06%	4.1	120	154	4.6	Darryl's Car	Brakes service completed successfully.	5.82	47769
768	2254	1138	1/6/2024	Diagnostics	Check engine light illuminated after recent fill-up.	Full diagnostic scan and wiring harness testing	216.44	39.19%	4	120	238.08	4.5	Darryl's Car	Diagnostics service completed successfully.	13.44	50068
768	2255	1138	3/5/2025	Performance Upgrades	Generic Performance Upgrades entry.	Generic Performance Upgrades entry.	425.5	54.63%	4.6	120	468.05	5.1	Darryl's Car	Performance Upgrades service completed successfully.	29.31	52799
